Subno	BevAdGrp	GameGrp	Channel	P3ampl	TargType
31061	water_ad	IG	PO3	-0.75232	beer_target
31061	water_ad	IG	POz	-0.57955	beer_target
31061	water_ad	IG	PO4	1.21104	beer_target
31061	water_ad	IG	PO6	3.07662	beer_target
31061	water_ad	IG	O1	3.36756	beer_target
31061	water_ad	IG	Oz	1.66287	beer_target
31061	water_ad	IG	O2	5.64935	beer_target
31068	water_ad	IG	P3	7.47208	beer_target
31068	water_ad	IG	P1	8.20988	beer_target
31068	water_ad	IG	Pz	8.14808	beer_target
31068	water_ad	IG	P2	8.53924	beer_target
31068	water_ad	IG	P4	6.82952	beer_target
31068	water_ad	IG	PO5	13.90988	beer_target
31068	water_ad	IG	PO3	14.83717	beer_target
31068	water_ad	IG	POz	14.82421	beer_target
31068	water_ad	IG	PO4	14.77300	beer_target
31068	water_ad	IG	PO6	14.72772	beer_target
31068	water_ad	IG	O1	17.48964	beer_target
31068	water_ad	IG	Oz	12.48271	beer_target
31068	water_ad	IG	O2	14.15031	beer_target
31070	water_ad	IG	P3	9.96811	beer_target
31070	water_ad	IG	P1	9.81492	beer_target
31070	water_ad	IG	Pz	9.67974	beer_target
31070	water_ad	IG	P2	9.26098	beer_target
31070	water_ad	IG	P4	9.05373	beer_target
31070	water_ad	IG	PO5	12.57688	beer_target
31070	water_ad	IG	PO3	12.69288	beer_target
31070	water_ad	IG	POz	12.67298	beer_target
31070	water_ad	IG	PO4	11.75142	beer_target
31070	water_ad	IG	PO6	10.90424	beer_target
31070	water_ad	IG	O1	13.97289	beer_target
31070	water_ad	IG	Oz	14.24697	beer_target
31070	water_ad	IG	O2	12.12454	beer_target
31074	water_ad	IG	P3	6.73708	beer_target
31074	water_ad	IG	P1	6.90040	beer_target
31074	water_ad	IG	Pz	6.52195	beer_target
31074	water_ad	IG	P2	6.86009	beer_target
31074	water_ad	IG	P4	5.09050	beer_target
31074	water_ad	IG	PO5	9.14678	beer_target
31074	water_ad	IG	PO3	8.92582	beer_target
31074	water_ad	IG	POz	8.10061	beer_target
31074	water_ad	IG	PO4	7.64421	beer_target
31074	water_ad	IG	PO6	6.55582	beer_target
31074	water_ad	IG	O1	9.38290	beer_target
31074	water_ad	IG	Oz	7.10587	beer_target
31074	water_ad	IG	O2	6.42143	beer_target
31078	water_ad	IG	P3	12.95907	beer_target
31078	water_ad	IG	P1	12.13938	beer_target
31078	water_ad	IG	Pz	11.73177	beer_target
31078	water_ad	IG	P2	11.99357	beer_target
31078	water_ad	IG	P4	11.90069	beer_target
31078	water_ad	IG	PO5	15.57483	beer_target
31078	water_ad	IG	PO3	15.05786	beer_target
31078	water_ad	IG	POz	14.75138	beer_target
31078	water_ad	IG	PO4	14.65014	beer_target
31078	water_ad	IG	PO6	15.06855	beer_target
31078	water_ad	IG	O1	13.35356	beer_target
31078	water_ad	IG	Oz	12.59180	beer_target
31078	water_ad	IG	O2	14.90649	beer_target
31083	water_ad	IG	P3	4.78582	beer_target
31083	water_ad	IG	P1	5.74482	beer_target
31083	water_ad	IG	Pz	7.11824	beer_target
31083	water_ad	IG	P2	7.31755	beer_target
31083	water_ad	IG	P4	6.01095	beer_target
31083	water_ad	IG	PO5	7.61879	beer_target
31083	water_ad	IG	PO3	8.24179	beer_target
31083	water_ad	IG	POz	8.14763	beer_target
31083	water_ad	IG	PO4	8.29593	beer_target
31083	water_ad	IG	PO6	7.88898	beer_target
31083	water_ad	IG	O1	8.90258	beer_target
31083	water_ad	IG	Oz	5.19883	beer_target
31083	water_ad	IG	O2	7.36288	beer_target
31088	water_ad	IG	P3	4.01185	beer_target
31088	water_ad	IG	P1	3.28345	beer_target
31088	water_ad	IG	Pz	1.39976	beer_target
31088	water_ad	IG	P2	1.44453	beer_target
31088	water_ad	IG	P4	3.35221	beer_target
31088	water_ad	IG	PO5	13.28507	beer_target
31088	water_ad	IG	PO3	9.32306	beer_target
31088	water_ad	IG	POz	7.28676	beer_target
31088	water_ad	IG	PO4	9.28366	beer_target
31088	water_ad	IG	PO6	9.64658	beer_target
31088	water_ad	IG	O1	16.06559	beer_target
31088	water_ad	IG	Oz	11.55667	beer_target
31088	water_ad	IG	O2	12.88011	beer_target
31090	water_ad	IG	P3	8.48440	beer_target
31090	water_ad	IG	P1	10.77617	beer_target
31090	water_ad	IG	Pz	11.00644	beer_target
31090	water_ad	IG	P2	11.99585	beer_target
31090	water_ad	IG	P4	12.09518	beer_target
31090	water_ad	IG	PO5	10.03679	beer_target
31090	water_ad	IG	PO3	12.66364	beer_target
31090	water_ad	IG	POz	14.56677	beer_target
31090	water_ad	IG	PO4	17.47342	beer_target
31090	water_ad	IG	PO6	17.83208	beer_target
31090	water_ad	IG	O1	11.58131	beer_target
31090	water_ad	IG	Oz	14.28413	beer_target
31090	water_ad	IG	O2	17.33303	beer_target
31096	water_ad	IG	P3	10.40324	beer_target
31096	water_ad	IG	P1	11.51746	beer_target
31096	water_ad	IG	Pz	11.78157	beer_target
31096	water_ad	IG	P2	11.59071	beer_target
31096	water_ad	IG	P4	11.05822	beer_target
31096	water_ad	IG	PO5	12.92389	beer_target
31096	water_ad	IG	PO3	13.31138	beer_target
31096	water_ad	IG	POz	12.52994	beer_target
31096	water_ad	IG	PO4	12.08985	beer_target
31096	water_ad	IG	PO6	11.67900	beer_target
31096	water_ad	IG	O1	13.35386	beer_target
31096	water_ad	IG	Oz	10.00735	beer_target
31096	water_ad	IG	O2	10.37682	beer_target
31098	water_ad	IG	P3	4.02157	beer_target
31098	water_ad	IG	P1	4.71055	beer_target
31098	water_ad	IG	Pz	5.08128	beer_target
31098	water_ad	IG	P2	4.71772	beer_target
31098	water_ad	IG	P4	4.88241	beer_target
31098	water_ad	IG	PO5	5.60200	beer_target
31098	water_ad	IG	PO3	6.25100	beer_target
31098	water_ad	IG	POz	7.43805	beer_target
31098	water_ad	IG	PO4	8.10344	beer_target
31098	water_ad	IG	PO6	8.56922	beer_target
31098	water_ad	IG	O1	7.54605	beer_target
31098	water_ad	IG	Oz	9.11211	beer_target
31098	water_ad	IG	O2	10.80110	beer_target
31101	water_ad	IG	P3	5.08411	beer_target
31101	water_ad	IG	P1	6.67427	beer_target
31101	water_ad	IG	Pz	8.45161	beer_target
31101	water_ad	IG	P2	8.17331	beer_target
31101	water_ad	IG	P4	6.73361	beer_target
31101	water_ad	IG	PO5	6.27125	beer_target
31101	water_ad	IG	PO3	7.99609	beer_target
31101	water_ad	IG	POz	9.03551	beer_target
31101	water_ad	IG	PO4	9.25207	beer_target
31101	water_ad	IG	PO6	8.67856	beer_target
31101	water_ad	IG	O1	8.00942	beer_target
31101	water_ad	IG	Oz	8.49960	beer_target
31101	water_ad	IG	O2	8.48201	beer_target
31002	beer_ad	IG	P3	8.55358	water_target
31002	beer_ad	IG	P1	10.79379	water_target
31002	beer_ad	IG	Pz	12.05385	water_target
31002	beer_ad	IG	P2	12.58398	water_target
31002	beer_ad	IG	P4	12.27687	water_target
31002	beer_ad	IG	PO5	10.60829	water_target
31002	beer_ad	IG	PO3	12.31178	water_target
31002	beer_ad	IG	POz	13.92526	water_target
31002	beer_ad	IG	PO4	14.27495	water_target
31002	beer_ad	IG	PO6	14.14290	water_target
31002	beer_ad	IG	O1	12.26487	water_target
31002	beer_ad	IG	Oz	12.58088	water_target
31002	beer_ad	IG	O2	13.72896	water_target
31007	beer_ad	IG	P3	17.12850	water_target
31007	beer_ad	IG	P1	16.56308	water_target
31007	beer_ad	IG	Pz	16.42322	water_target
31007	beer_ad	IG	P2	15.63959	water_target
31007	beer_ad	IG	P4	13.91073	water_target
31007	beer_ad	IG	PO5	20.21806	water_target
31007	beer_ad	IG	PO3	19.87798	water_target
31007	beer_ad	IG	POz	17.98013	water_target
31007	beer_ad	IG	PO4	16.83661	water_target
31007	beer_ad	IG	PO6	16.24008	water_target
31007	beer_ad	IG	O1	19.65486	water_target
31007	beer_ad	IG	Oz	16.11878	water_target
31007	beer_ad	IG	O2	15.27896	water_target
31012	beer_ad	IG	P3	10.45370	water_target
31012	beer_ad	IG	P1	11.62848	water_target
31012	beer_ad	IG	Pz	12.97694	water_target
31012	beer_ad	IG	P2	14.08661	water_target
31012	beer_ad	IG	P4	14.65086	water_target
31012	beer_ad	IG	PO5	11.58500	water_target
31012	beer_ad	IG	PO3	12.61125	water_target
31012	beer_ad	IG	POz	13.32011	water_target
31012	beer_ad	IG	PO4	15.15533	water_target
31012	beer_ad	IG	PO6	17.15917	water_target
31012	beer_ad	IG	O1	10.52553	water_target
31012	beer_ad	IG	Oz	9.53345	water_target
31012	beer_ad	IG	O2	13.15641	water_target
31013	beer_ad	IG	P3	-1.15109	water_target
31013	beer_ad	IG	P1	-1.11530	water_target
31013	beer_ad	IG	Pz	-0.05783	water_target
31013	beer_ad	IG	P2	-0.56210	water_target
31013	beer_ad	IG	P4	-0.33317	water_target
31013	beer_ad	IG	PO5	2.39038	water_target
31013	beer_ad	IG	PO3	3.35809	water_target
31013	beer_ad	IG	POz	4.72274	water_target
31013	beer_ad	IG	PO4	3.77590	water_target
31013	beer_ad	IG	PO6	4.25886	water_target
31013	beer_ad	IG	O1	5.23847	water_target
31013	beer_ad	IG	Oz	6.30840	water_target
31013	beer_ad	IG	O2	6.42148	water_target
31019	beer_ad	IG	P3	4.90339	water_target
31019	beer_ad	IG	P1	3.59793	water_target
31019	beer_ad	IG	Pz	4.13416	water_target
31019	beer_ad	IG	P2	4.03072	water_target
31019	beer_ad	IG	P4	4.13780	water_target
31019	beer_ad	IG	PO5	9.06985	water_target
31019	beer_ad	IG	PO3	10.11480	water_target
31019	beer_ad	IG	POz	9.67562	water_target
31019	beer_ad	IG	PO4	9.24839	water_target
31019	beer_ad	IG	PO6	9.43487	water_target
31019	beer_ad	IG	O1	11.33669	water_target
31019	beer_ad	IG	Oz	11.12969	water_target
31019	beer_ad	IG	O2	11.00433	water_target
31021	beer_ad	IG	P3	15.34208	water_target
31021	beer_ad	IG	P1	17.92724	water_target
31021	beer_ad	IG	Pz	17.40557	water_target
31021	beer_ad	IG	P2	16.19501	water_target
31021	beer_ad	IG	P4	16.88042	water_target
31021	beer_ad	IG	PO5	17.02286	water_target
31021	beer_ad	IG	PO3	17.27218	water_target
31021	beer_ad	IG	POz	14.92819	water_target
31021	beer_ad	IG	PO4	13.49289	water_target
31021	beer_ad	IG	PO6	13.98665	water_target
31021	beer_ad	IG	O1	11.37319	water_target
31021	beer_ad	IG	Oz	8.90796	water_target
31021	beer_ad	IG	O2	8.99605	water_target
31022	beer_ad	IG	P3	3.46307	water_target
31022	beer_ad	IG	P1	4.11860	water_target
31022	beer_ad	IG	Pz	4.41930	water_target
31022	beer_ad	IG	P2	4.71545	water_target
31022	beer_ad	IG	P4	4.59189	water_target
31022	beer_ad	IG	PO5	5.01661	water_target
31022	beer_ad	IG	PO3	4.86193	water_target
31022	beer_ad	IG	POz	5.00286	water_target
31022	beer_ad	IG	PO4	5.42638	water_target
31022	beer_ad	IG	PO6	6.10229	water_target
31022	beer_ad	IG	O1	3.99708	water_target
31022	beer_ad	IG	Oz	3.89770	water_target
31022	beer_ad	IG	O2	4.81227	water_target
31027	beer_ad	IG	P3	9.49502	water_target
31027	beer_ad	IG	P1	9.04034	water_target
31027	beer_ad	IG	Pz	8.54980	water_target
31027	beer_ad	IG	P2	8.49065	water_target
31027	beer_ad	IG	P4	9.47359	water_target
31027	beer_ad	IG	PO5	12.99964	water_target
31027	beer_ad	IG	PO3	12.60922	water_target
31027	beer_ad	IG	POz	12.43968	water_target
31027	beer_ad	IG	PO4	11.68194	water_target
31027	beer_ad	IG	PO6	11.54246	water_target
31027	beer_ad	IG	O1	12.67579	water_target
31027	beer_ad	IG	Oz	10.67150	water_target
31027	beer_ad	IG	O2	10.65697	water_target
31031	beer_ad	IG	P3	3.54062	water_target
31031	beer_ad	IG	P1	4.58909	water_target
31031	beer_ad	IG	Pz	3.83466	water_target
31031	beer_ad	IG	P2	4.30835	water_target
31031	beer_ad	IG	P4	5.00658	water_target
31031	beer_ad	IG	PO5	6.83201	water_target
31031	beer_ad	IG	PO3	5.36035	water_target
31031	beer_ad	IG	POz	5.19831	water_target
31031	beer_ad	IG	PO4	5.43004	water_target
31031	beer_ad	IG	PO6	6.51463	water_target
31031	beer_ad	IG	O1	6.53452	water_target
31031	beer_ad	IG	Oz	5.50014	water_target
31031	beer_ad	IG	O2	7.55588	water_target
31035	beer_ad	IG	P3	5.28750	water_target
31035	beer_ad	IG	P1	5.95716	water_target
31035	beer_ad	IG	Pz	5.08051	water_target
31035	beer_ad	IG	P2	6.42195	water_target
31035	beer_ad	IG	P4	7.33121	water_target
31035	beer_ad	IG	PO5	9.32042	water_target
31035	beer_ad	IG	PO3	8.72646	water_target
31035	beer_ad	IG	POz	9.52346	water_target
31035	beer_ad	IG	PO4	11.51322	water_target
31035	beer_ad	IG	PO6	14.04618	water_target
31035	beer_ad	IG	O1	8.91329	water_target
31035	beer_ad	IG	Oz	10.09057	water_target
31035	beer_ad	IG	O2	15.58675	water_target
31040	beer_ad	IG	P3	11.80625	water_target
31040	beer_ad	IG	P1	11.70932	water_target
31040	beer_ad	IG	Pz	10.82363	water_target
31040	beer_ad	IG	P2	11.22005	water_target
31040	beer_ad	IG	P4	10.29964	water_target
31040	beer_ad	IG	PO5	13.22234	water_target
31040	beer_ad	IG	PO3	13.02289	water_target
31040	beer_ad	IG	POz	13.45591	water_target
31040	beer_ad	IG	PO4	14.44033	water_target
31040	beer_ad	IG	PO6	15.37033	water_target
31040	beer_ad	IG	O1	12.36315	water_target
31040	beer_ad	IG	Oz	12.36594	water_target
31040	beer_ad	IG	O2	15.90363	water_target
31043	beer_ad	IG	P3	6.48535	water_target
31043	beer_ad	IG	P1	7.45930	water_target
31043	beer_ad	IG	Pz	6.94009	water_target
31043	beer_ad	IG	P2	5.67934	water_target
31043	beer_ad	IG	P4	5.26125	water_target
31043	beer_ad	IG	PO5	7.00534	water_target
31043	beer_ad	IG	PO3	8.08662	water_target
31043	beer_ad	IG	POz	8.40251	water_target
31043	beer_ad	IG	PO4	6.52584	water_target
31043	beer_ad	IG	PO6	5.88606	water_target
31043	beer_ad	IG	O1	5.57781	water_target
31043	beer_ad	IG	Oz	5.83450	water_target
31043	beer_ad	IG	O2	4.62338	water_target
31048	beer_ad	IG	P3	11.03412	water_target
31048	beer_ad	IG	P1	13.21776	water_target
31048	beer_ad	IG	Pz	14.63072	water_target
31048	beer_ad	IG	P2	17.32088	water_target
31048	beer_ad	IG	P4	17.65182	water_target
31048	beer_ad	IG	PO5	17.40717	water_target
31048	beer_ad	IG	PO3	17.82801	water_target
31048	beer_ad	IG	POz	19.40233	water_target
31048	beer_ad	IG	PO4	23.82747	water_target
31048	beer_ad	IG	PO6	28.22181	water_target
31048	beer_ad	IG	O1	19.65951	water_target
31048	beer_ad	IG	Oz	19.95221	water_target
31048	beer_ad	IG	O2	29.07907	water_target
31050	beer_ad	IG	P3	2.05915	water_target
31050	beer_ad	IG	P1	2.13526	water_target
31050	beer_ad	IG	Pz	1.98005	water_target
31050	beer_ad	IG	P2	3.08744	water_target
31050	beer_ad	IG	P4	4.78951	water_target
31050	beer_ad	IG	PO5	4.36417	water_target
31050	beer_ad	IG	PO3	3.12559	water_target
31050	beer_ad	IG	POz	2.40796	water_target
31050	beer_ad	IG	PO4	2.95355	water_target
31050	beer_ad	IG	PO6	2.12903	water_target
31050	beer_ad	IG	O1	3.98906	water_target
31050	beer_ad	IG	Oz	1.69050	water_target
31050	beer_ad	IG	O2	0.44798	water_target
31055	beer_ad	IG	P3	6.55896	water_target
31055	beer_ad	IG	P1	6.20460	water_target
31055	beer_ad	IG	Pz	5.09489	water_target
31055	beer_ad	IG	P2	4.82071	water_target
31055	beer_ad	IG	P4	4.77550	water_target
31055	beer_ad	IG	PO5	7.47829	water_target
31055	beer_ad	IG	PO3	7.76493	water_target
31055	beer_ad	IG	POz	7.20684	water_target
31055	beer_ad	IG	PO4	6.25245	water_target
31055	beer_ad	IG	PO6	6.32116	water_target
31055	beer_ad	IG	O1	8.08678	water_target
31055	beer_ad	IG	Oz	7.16203	water_target
31055	beer_ad	IG	O2	6.60137	water_target
31057	beer_ad	IG	P3	3.85712	water_target
31057	beer_ad	IG	P1	4.56135	water_target
31057	beer_ad	IG	Pz	3.72640	water_target
31057	beer_ad	IG	P2	4.00113	water_target
31057	beer_ad	IG	P4	4.31764	water_target
31057	beer_ad	IG	PO5	5.33738	water_target
31057	beer_ad	IG	PO3	6.50062	water_target
31057	beer_ad	IG	POz	5.06175	water_target
31057	beer_ad	IG	PO4	5.48360	water_target
31057	beer_ad	IG	PO6	5.57570	water_target
31057	beer_ad	IG	O1	4.27936	water_target
31057	beer_ad	IG	Oz	3.71585	water_target
31057	beer_ad	IG	O2	5.33150	water_target
31062	beer_ad	IG	P3	1.86785	water_target
31062	beer_ad	IG	P1	1.84539	water_target
31062	beer_ad	IG	Pz	1.37172	water_target
31062	beer_ad	IG	P2	2.58096	water_target
31062	beer_ad	IG	P4	3.04401	water_target
31062	beer_ad	IG	PO5	4.09240	water_target
31062	beer_ad	IG	PO3	4.04025	water_target
31062	beer_ad	IG	POz	4.65054	water_target
31062	beer_ad	IG	PO4	6.55965	water_target
31062	beer_ad	IG	PO6	8.24379	water_target
31062	beer_ad	IG	O1	6.12508	water_target
31062	beer_ad	IG	Oz	5.84203	water_target
31062	beer_ad	IG	O2	11.14104	water_target
31067	beer_ad	IG	P3	8.708105	water_target
31067	beer_ad	IG	P1	10.05482	water_target
31067	beer_ad	IG	Pz	10.91149	water_target
31067	beer_ad	IG	P2	9.88600	water_target
31067	beer_ad	IG	P4	9.05127	water_target
31067	beer_ad	IG	PO5	10.92448	water_target
31067	beer_ad	IG	PO3	11.39111	water_target
31067	beer_ad	IG	POz	11.12314	water_target
31067	beer_ad	IG	PO4	11.73647	water_target
31067	beer_ad	IG	PO6	11.39851	water_target
31067	beer_ad	IG	O1	8.81845	water_target
31067	beer_ad	IG	Oz	8.33893	water_target
31067	beer_ad	IG	O2	9.81849	water_target
31072	beer_ad	IG	P3	0.341195	water_target
31072	beer_ad	IG	P1	0.79920	water_target
31072	beer_ad	IG	Pz	-0.43688	water_target
31072	beer_ad	IG	P2	0.48969	water_target
31072	beer_ad	IG	P4	1.93222	water_target
31072	beer_ad	IG	PO5	3.31644	water_target
31072	beer_ad	IG	PO3	2.89861	water_target
31072	beer_ad	IG	POz	3.00059	water_target
31072	beer_ad	IG	PO4	3.33263	water_target
31072	beer_ad	IG	PO6	7.27096	water_target
31072	beer_ad	IG	O1	5.35171	water_target
31072	beer_ad	IG	Oz	4.09429	water_target
31072	beer_ad	IG	O2	5.98667	water_target
31073	beer_ad	IG	P3	2.71518	water_target
31073	beer_ad	IG	P1	2.87368	water_target
31073	beer_ad	IG	Pz	3.31487	water_target
31073	beer_ad	IG	P2	3.30052	water_target
31073	beer_ad	IG	P4	3.63861	water_target
31073	beer_ad	IG	PO5	8.12485	water_target
31073	beer_ad	IG	PO3	7.74413	water_target
31073	beer_ad	IG	POz	6.47736	water_target
31073	beer_ad	IG	PO4	6.82309	water_target
31073	beer_ad	IG	PO6	7.41654	water_target
31073	beer_ad	IG	O1	9.99781	water_target
31073	beer_ad	IG	Oz	7.81455	water_target
31073	beer_ad	IG	O2	8.61529	water_target
31079	beer_ad	IG	P3	8.739716	water_target
31079	beer_ad	IG	P1	7.97497	water_target
31079	beer_ad	IG	Pz	6.74660	water_target
31079	beer_ad	IG	P2	7.16504	water_target
31079	beer_ad	IG	P4	9.61730	water_target
31079	beer_ad	IG	PO5	10.98061	water_target
31079	beer_ad	IG	PO3	8.74538	water_target
31079	beer_ad	IG	POz	9.38989	water_target
31079	beer_ad	IG	PO4	11.90704	water_target
31079	beer_ad	IG	PO6	10.99966	water_target
31079	beer_ad	IG	O1	13.18359	water_target
31079	beer_ad	IG	Oz	10.19120	water_target
31079	beer_ad	IG	O2	13.16063	water_target
31081	beer_ad	IG	P3	5.336284	water_target
31081	beer_ad	IG	P1	6.24398	water_target
31081	beer_ad	IG	Pz	6.45313	water_target
31081	beer_ad	IG	P2	6.35896	water_target
31081	beer_ad	IG	P4	5.76068	water_target
31081	beer_ad	IG	PO5	4.10686	water_target
31081	beer_ad	IG	PO3	4.79808	water_target
31081	beer_ad	IG	POz	4.09163	water_target
31081	beer_ad	IG	PO4	3.62402	water_target
31081	beer_ad	IG	PO6	3.67427	water_target
31081	beer_ad	IG	O1	2.60760	water_target
31081	beer_ad	IG	Oz	-0.03647	water_target
31081	beer_ad	IG	O2	0.87841	water_target
31087	beer_ad	IG	P3	14.749999	water_target
31087	beer_ad	IG	P1	14.74018	water_target
31087	beer_ad	IG	Pz	15.17634	water_target
31087	beer_ad	IG	P2	16.38308	water_target
31087	beer_ad	IG	P4	17.19060	water_target
31087	beer_ad	IG	PO5	14.07977	water_target
31087	beer_ad	IG	PO3	14.58854	water_target
31087	beer_ad	IG	POz	14.61012	water_target
31087	beer_ad	IG	PO4	15.33250	water_target
31087	beer_ad	IG	PO6	16.19070	water_target
31087	beer_ad	IG	O1	8.97338	water_target
31087	beer_ad	IG	Oz	8.18152	water_target
31087	beer_ad	IG	O2	11.08899	water_target
31091	beer_ad	IG	P3	-1.792981	water_target
31091	beer_ad	IG	P1	-1.13503	water_target
31091	beer_ad	IG	Pz	-1.10963	water_target
31091	beer_ad	IG	P2	0.14135	water_target
31091	beer_ad	IG	P4	-0.07784	water_target
31091	beer_ad	IG	PO5	3.48532	water_target
31091	beer_ad	IG	PO3	3.49586	water_target
31091	beer_ad	IG	POz	2.90842	water_target
31091	beer_ad	IG	PO4	4.10882	water_target
31091	beer_ad	IG	PO6	6.57010	water_target
31091	beer_ad	IG	O1	8.13377	water_target
31091	beer_ad	IG	Oz	7.35591	water_target
31091	beer_ad	IG	O2	10.26617	water_target
31095	beer_ad	IG	P3	7.617584	water_target
31095	beer_ad	IG	P1	6.61510	water_target
31095	beer_ad	IG	Pz	5.56989	water_target
31095	beer_ad	IG	P2	8.30892	water_target
31095	beer_ad	IG	P4	10.65386	water_target
31095	beer_ad	IG	PO5	11.15996	water_target
31095	beer_ad	IG	PO3	10.77658	water_target
31095	beer_ad	IG	POz	10.75063	water_target
31095	beer_ad	IG	PO4	13.11003	water_target
31095	beer_ad	IG	PO6	15.18923	water_target
31095	beer_ad	IG	O1	14.22261	water_target
31095	beer_ad	IG	Oz	13.05041	water_target
31095	beer_ad	IG	O2	17.90976	water_target
31100	beer_ad	IG	P3	11.667848	water_target
31100	beer_ad	IG	P1	12.01708	water_target
31100	beer_ad	IG	Pz	11.61401	water_target
31100	beer_ad	IG	P2	12.37431	water_target
31100	beer_ad	IG	P4	13.21752	water_target
31100	beer_ad	IG	PO5	14.09417	water_target
31100	beer_ad	IG	PO3	14.29317	water_target
31100	beer_ad	IG	POz	13.23668	water_target
31100	beer_ad	IG	PO4	13.94306	water_target
31100	beer_ad	IG	PO6	14.83098	water_target
31100	beer_ad	IG	O1	13.91874	water_target
31100	beer_ad	IG	Oz	12.33240	water_target
31100	beer_ad	IG	O2	12.92016	water_target
31103	beer_ad	IG	P3	14.467611	water_target
31103	beer_ad	IG	P1	16.48373	water_target
31103	beer_ad	IG	Pz	15.85963	water_target
31103	beer_ad	IG	P2	15.37609	water_target
31103	beer_ad	IG	P4	14.72465	water_target
31103	beer_ad	IG	PO5	20.18948	water_target
31103	beer_ad	IG	PO3	21.31901	water_target
31103	beer_ad	IG	POz	21.33372	water_target
31103	beer_ad	IG	PO4	20.92349	water_target
31103	beer_ad	IG	PO6	19.91173	water_target
31103	beer_ad	IG	O1	24.48387	water_target
31103	beer_ad	IG	Oz	22.92790	water_target
31103	beer_ad	IG	O2	23.96184	water_target
31001	water_ad	IG	P3	4.87412	water_target
31001	water_ad	IG	P1	4.37804	water_target
31001	water_ad	IG	Pz	4.49335	water_target
31001	water_ad	IG	P2	6.51619	water_target
31001	water_ad	IG	P4	7.29047	water_target
31001	water_ad	IG	PO5	8.69944	water_target
31001	water_ad	IG	PO3	8.40599	water_target
31001	water_ad	IG	POz	8.35147	water_target
31001	water_ad	IG	PO4	9.69125	water_target
31001	water_ad	IG	PO6	11.79088	water_target
31001	water_ad	IG	O1	12.39804	water_target
31001	water_ad	IG	Oz	10.75691	water_target
31001	water_ad	IG	O2	13.27717	water_target
31008	water_ad	IG	P3	12.84175	water_target
31008	water_ad	IG	P1	14.63224	water_target
31008	water_ad	IG	Pz	14.36842	water_target
31008	water_ad	IG	P2	14.03121	water_target
31008	water_ad	IG	P4	12.69877	water_target
31008	water_ad	IG	PO5	13.48706	water_target
31008	water_ad	IG	PO3	15.55447	water_target
31008	water_ad	IG	POz	17.01716	water_target
31008	water_ad	IG	PO4	16.21993	water_target
31008	water_ad	IG	PO6	14.71689	water_target
31008	water_ad	IG	O1	12.18589	water_target
31008	water_ad	IG	Oz	12.08539	water_target
31008	water_ad	IG	O2	12.26281	water_target
31010	water_ad	IG	P3	4.20301	water_target
31010	water_ad	IG	P1	5.04151	water_target
31010	water_ad	IG	Pz	6.06947	water_target
31010	water_ad	IG	P2	6.53347	water_target
31010	water_ad	IG	P4	5.33484	water_target
31010	water_ad	IG	PO5	3.90469	water_target
31010	water_ad	IG	PO3	6.38388	water_target
31010	water_ad	IG	POz	6.60274	water_target
31010	water_ad	IG	PO4	5.27721	water_target
31010	water_ad	IG	PO6	4.43060	water_target
31010	water_ad	IG	O1	3.42232	water_target
31010	water_ad	IG	Oz	4.23644	water_target
31010	water_ad	IG	O2	5.07001	water_target
31014	water_ad	IG	P3	9.02326	water_target
31014	water_ad	IG	P1	9.79465	water_target
31014	water_ad	IG	Pz	10.82985	water_target
31014	water_ad	IG	P2	11.85689	water_target
31014	water_ad	IG	P4	12.62373	water_target
31014	water_ad	IG	PO5	9.80280	water_target
31014	water_ad	IG	PO3	9.97562	water_target
31014	water_ad	IG	POz	10.28821	water_target
31014	water_ad	IG	PO4	11.59022	water_target
31014	water_ad	IG	PO6	11.90407	water_target
31014	water_ad	IG	O1	8.33544	water_target
31014	water_ad	IG	Oz	6.69160	water_target
31014	water_ad	IG	O2	7.73510	water_target
31018	water_ad	IG	P3	13.73842	water_target
31018	water_ad	IG	P1	13.81293	water_target
31018	water_ad	IG	Pz	13.19543	water_target
31018	water_ad	IG	P2	13.47387	water_target
31018	water_ad	IG	P4	11.91250	water_target
31018	water_ad	IG	PO5	16.33572	water_target
31018	water_ad	IG	PO3	15.72352	water_target
31018	water_ad	IG	POz	15.59676	water_target
31018	water_ad	IG	PO4	15.67130	water_target
31018	water_ad	IG	PO6	15.71829	water_target
31018	water_ad	IG	O1	18.26718	water_target
31018	water_ad	IG	Oz	16.33678	water_target
31018	water_ad	IG	O2	17.44429	water_target
31023	water_ad	IG	P3	0.47060	water_target
31023	water_ad	IG	P1	-0.99206	water_target
31023	water_ad	IG	Pz	-2.16673	water_target
31023	water_ad	IG	P2	-0.30384	water_target
31023	water_ad	IG	P4	1.97508	water_target
31023	water_ad	IG	PO5	4.98747	water_target
31023	water_ad	IG	PO3	2.74692	water_target
31023	water_ad	IG	POz	2.06683	water_target
31023	water_ad	IG	PO4	3.51674	water_target
31023	water_ad	IG	PO6	7.11252	water_target
31023	water_ad	IG	O1	6.24902	water_target
31023	water_ad	IG	Oz	3.59832	water_target
31023	water_ad	IG	O2	7.61836	water_target
31028	water_ad	IG	P3	12.42419	water_target
31028	water_ad	IG	P1	13.38149	water_target
31028	water_ad	IG	Pz	12.79877	water_target
31028	water_ad	IG	P2	14.20145	water_target
31028	water_ad	IG	P4	14.97773	water_target
31028	water_ad	IG	PO5	15.52943	water_target
31028	water_ad	IG	PO3	13.94626	water_target
