Subject,Site,Gender,AlcQF_Baseline,AlcQF_Baseline_log,UIQ,UIQ_centered,TrialNum,TargetStimulus,Target_Beverage,Target_Context,Response_Label,Response
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,64,ASwater7.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,75,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,79,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,85,CUwater5.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,90,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,95,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,99,ASwater8.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,109,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,115,CUwater6.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,119,CUwater7.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,140,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,144,CUwater4.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,149,CUwater1.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,154,ASwater2.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,159,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,165,ASwater4.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,175,CUwater8.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,179,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,185,ASwater6.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,190,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,195,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,199,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,204,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,210,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,215,CUwater1.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,220,CUwater2.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,230,CUwater8.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,234,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,240,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,245,ASwater3.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,249,ASwater8.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,259,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,264,CUwater7.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,269,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,274,CUwater3.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,280,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,285,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,289,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,294,CUwater4.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,299,ASwater4.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,315,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,320,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,324,ASwater2.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,330,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,335,ASwater1.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,345,CUwater6.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,349,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,354,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,360,ASwater7.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,364,ASwater6.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,369,CUwater5.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,385,ASwater5.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,389,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,395,ASbeer6.jpg,Beer,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,404,ASwater7.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,410,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,414,CUwater7.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,420,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,425,ASwater6.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,430,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,434,ASwater2.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,439,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,444,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,449,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,455,ASwater5.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,459,CUwater6.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,470,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,480,ASwater4.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,485,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,495,CUwater2.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,499,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,505,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,509,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,524,CUwater8.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,530,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,535,ASwater8.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,540,CUwater5.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,549,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,555,CUwater3.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,560,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,564,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,569,ASwater3.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,585,CUwater1.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,589,CUwater4.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,594,ASwater1.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,599,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,604,ASwater5.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,610,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,614,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,620,CUwater2.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,630,CUbeer7.jpg,Beer,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,634,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,639,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,644,ASwater2.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,650,CUwater4.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,655,ASwater7.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,659,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,665,ASwater6.jpg,Water,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,685,CUwater1.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,695,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,699,CUwater6.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,704,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,710,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,714,CUbeer2.jpg,Beer,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,719,CUwater8.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,729,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,735,ASwater8.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,740,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,745,CUwater5.jpg,Water,Ingroup,MissedResponse,
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,750,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,755,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,759,ASwater3.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,770,ASwater1.jpg,Water,Outgroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,774,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,784,CUwater3.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,790,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,794,CUwater7.jpg,Water,Ingroup,Pleasant,1
11027,CU,Male,3.5,1.252762969,4.78,0.61517544,799,ASwater4.jpg,Water,Outgroup,Pleasant,1
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,4,ASwater3.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,9,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,14,CUwater5.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,20,ASwater2.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,25,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,34,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,39,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,45,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,50,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,60,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,74,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,80,CUwater7.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,90,CUwater6.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,99,CUwater2.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,104,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,110,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,114,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,120,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,125,CUwater4.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,130,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,135,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,139,CUwater1.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,149,ASwater6.jpg,Water,Outgroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,154,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,159,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,169,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,174,CUwater3.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,180,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,185,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,190,ASwater1.jpg,Water,Outgroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,195,CUwater8.jpg,Water,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,199,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,205,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,209,ASwater3.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,220,CUwater4.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,224,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,229,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,239,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,244,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,255,CUwater6.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,265,CUwater1.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,269,CUwater8.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,280,CUwater3.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,290,ASwater2.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,294,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,300,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,305,ASwater6.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,310,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,315,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,319,CUwater7.jpg,Water,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,324,ASwater1.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,335,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,339,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,345,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,349,CUwater5.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,355,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,359,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,364,CUbeer5.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,370,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,380,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,384,CUwater2.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,390,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,394,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,399,CUbeer8.jpg,Beer,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,405,ASbeer8.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,409,ASwater4.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,414,CUbeer4.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,424,ASwater5.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,430,CUbeer1.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,434,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,440,CUwater3.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,455,ASwater6.jpg,Water,Outgroup,Pleasant,1
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,460,ASwater2.jpg,Water,Outgroup,Pleasant,1
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,465,ASbeer2.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,469,ASbeer5.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,475,CUbeer7.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,479,ASbeer3.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,484,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,489,CUbeer6.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,495,CUwater2.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,500,CUwater7.jpg,Water,Ingroup,Pleasant,1
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,504,ASbeer7.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,510,CUbeer5.jpg,Beer,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,514,ASwater7.jpg,Water,Outgroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,525,CUbeer8.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,529,ASwater8.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,539,CUwater5.jpg,Water,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,544,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,550,ASwater3.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,554,CUwater6.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,559,CUwater1.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,564,CUwater4.jpg,Water,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,580,ASbeer6.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,585,ASwater1.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,590,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,595,CUwater8.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,605,ASwater3.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,609,ASbeer4.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,620,ASwater1.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,624,CUwater7.jpg,Water,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,630,ASbeer1.jpg,Beer,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,635,ASwater7.jpg,Water,Outgroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,650,CUbeer5.jpg,Beer,Ingroup,MissedResponse,
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,655,CUbeer3.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,659,CUwater4.jpg,Water,Ingroup,Pleasant,1
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,664,CUwater5.jpg,Water,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,674,CUbeer2.jpg,Beer,Ingroup,Unpleasant,0
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,679,CUwater2.jpg,Water,Ingroup,Pleasant,1
11029,CU,Male,0.4725,-0.749717532,2.89,-1.27482456,690,ASwater8.jpg,Water,Outgroup,Unpleasant,0
